time (Julian Date),irradiance,uncertainty
2453491.0,1360.1662,0.002355747
2453492.0,1359.8237,0.0026460506
2453493.0,1360.1139,0.0030162966
2453494.0,1360.3897,0.0034301537
2453495.0,1360.5524,0.0033568181
2453496.0,1360.7896,0.0033113141
2453497.0,1360.8391,0.0032902193
2453498.0,1360.9253,0.0026304273
2453499.0,1360.9254,0.0028056654
2453500.0,1360.701,0.0031934971
2453501.0,1360.7278,0.0034321962
2453502.0,1360.2832,0.0035857147
2453503.0,1360.2836,0.0032341514
2453504.0,1360.4098,0.0032465174
2453505.0,1360.4632,0.0026847022
2453506.0,1360.5096,0.0024163826
2453507.0,1360.4675,0.0022579047
2453508.0,1360.5901,0.0018545245
2453509.0,1360.5752,0.0015092723
2453510.0,1360.7242,0.0012177386
2453511.0,1360.7321,9.3386605E-4
2453512.0,1360.7402,9.5226391E-4
2453513.0,1360.7738,0.0012041946
2453514.0,1360.8324,0.0014990144
2453515.0,1360.8048,0.0016667415
2453516.0,1360.8065,0.0018964652
2453517.0,1360.8196,0.0020451332
2453518.0,1360.6938,0.0020627492
2453519.0,1360.7111,0.002667911
2453520.0,1360.8781,0.0026407654
2453521.0,1360.8975,0.0030097658
2453522.0,1361.0624,0.0031322651
2453523.0,1361.0442,0.0031523439
2453524.0,1361.0098,0.0028303252
2453525.0,1360.8805,0.0025089749
2453526.0,1360.7861,0.0026636311
2453527.0,1360.9038,0.0028831255
2453528.0,1360.8456,0.0034292928
2453529.0,1360.6949,0.0036458597
2453530.0,1360.3561,0.0035798642
2453531.0,1360.1292,0.00357891
2453532.0,1359.9853,0.0032970822
2453533.0,1359.8914,0.002953742
2453534.0,1360.0979,0.0026629241
2453535.0,1360.2412,0.00175366
2453536.0,1360.3845,0.0014091018
2453537.0,1360.401,0.0012855032
2453538.0,1360.3557,0.0011017916
2453539.0,1360.3988,0.0011208335
2453540.0,1360.2891,0.001227978
2453541.0,1360.416,0.0013721766
2453542.0,1360.5969,0.0013939887
2453543.0,1360.6584,0.0014451281
2453544.0,1360.7659,0.0015320216
2453545.0,1360.8482,0.0014433876
2453546.0,1360.8823,0.0015415323
2453547.0,1360.911,0.0016704477
2453548.0,1360.9692,0.001866854
2453549.0,1361.0058,0.0020510196
2453550.0,1361.0394,0.0023028589
2453551.0,1361.0712,0.0025796366
2453552.0,1360.9151,0.0028819657
2453553.0,1360.857,0.0035230192
2453554.0,1360.3465,0.0041948897
2453555.0,1360.206,0.0048284429
2453556.0,1360.494,0.0047922508
2453557.0,1360.344,0.0049818073
2453558.0,1360.4737,0.0045599433
2453559.0,1360.2408,0.0042042092
2453560.0,1360.2437,0.0036604536
2453561.0,1360.6416,0.0036264049
2453562.0,1360.4657,0.0021490754
2453563.0,1360.6274,0.0018435398
2453564.0,1360.6579,0.0015577075
2453565.0,1360.7357,0.0013969222
2453566.0,1360.786,0.0013642822
2453567.0,1360.7413,0.0010753229
2453568.0,1360.7299,9.8310945E-4
2453569.0,1360.6959,7.1895404E-4
2453570.0,1360.6436,4.6727353E-4
2453571.0,1360.5319,4.6953177E-4
2453572.0,1360.6707,5.8389913E-4
2453573.0,1360.755,9.460788E-4
2453574.0,1360.7618,0.001136618
2453575.0,1360.8298,0.0014559143
2453576.0,1360.8583,0.0017452929
2453577.0,1360.8771,0.0020915034
2453578.0,1360.8573,0.0022670706
2453579.0,1360.9316,0.0024179946
2453580.0,1361.0319,0.0028165547
2453581.0,1361.1461,0.0035194109
2453582.0,1361.0528,0.0037102961
2453583.0,1361.0447,0.0040404018
2453584.0,1361.0613,0.004445106
2453585.0,1360.9575,0.004188943
2453586.0,1360.8758,0.0040060473
2453587.0,1360.8167,0.0033831875
2453588.0,1360.5978,0.0026492309
2453589.0,1360.5612,0.0021572749
2453590.0,1360.5848,0.0018868914
2453591.0,1360.6196,0.0015298445
2453592.0,1360.6359,0.0012283552
2453593.0,1360.6585,8.4883457E-4
2453594.0,1360.6624,8.5490707E-4
2453595.0,1360.6567,7.4397951E-4
2453596.0,1360.5732,4.4964335E-4
2453597.0,1360.4831,5.7157161E-4
2453598.0,1360.4868,5.7132576E-4
2453599.0,1360.4963,6.8291651E-4
2453600.0,1360.6408,0.0010104295
2453601.0,1360.7102,0.0012926307
2453602.0,1360.6942,0.0018615212
2453603.0,1360.452,0.0023319712
2453604.0,1360.6043,0.0025264064
2453605.0,1360.6558,0.0029265128
2453606.0,1360.7743,0.0029505677
2453607.0,1360.9362,0.0030495063
2453608.0,1361.0109,0.0033434422
2453609.0,1361.0858,0.0032491565
2453610.0,1361.1227,0.0033152385
2453611.0,1361.1496,0.0033820621
2453612.0,1361.0818,0.0030687138
2453613.0,1361.0185,0.0026557348
2453614.0,1360.9672,0.0023107744
2453615.0,1360.8785,0.0018374035
2453616.0,1360.7949,0.0014566798
2453617.0,1360.7087,0.0010266359
2453618.0,1360.6738,8.1764078E-4
2453619.0,1360.6368,5.7795178E-4
2453620.0,1360.5747,2.4633483E-4
2453621.0,1360.7486,9.8294543E-4
2453622.0,1360.668,9.5980805E-4
2453623.0,1360.3238,0.0012600126
2453624.0,1360.1545,0.0016653246
2453625.0,1360.2816,0.0021200033
2453626.0,1360.1498,0.0024466066
2453627.0,1360.1283,0.0028977428
2453628.0,1359.8907,0.0030216542
2453629.0,1360.1313,0.0030563414
2453630.0,1360.515,0.0029183614
2453631.0,1360.9751,0.0033600298
2453632.0,1361.031,0.003084632
2453633.0,1361.0098,0.0027867298
2453634.0,1360.8639,0.0023227632
2453635.0,1360.858,0.0023794616
2453636.0,1360.839,0.0025001988
2453637.0,1360.7809,0.0023930639
2453638.0,1360.7486,0.002013218
2453639.0,1360.7578,0.0017687506
2453640.0,1360.7616,0.0015136091
2453641.0,1360.6827,0.0012070328
2453642.0,1360.6835,9.7788021E-4
2453643.0,1360.6531,6.6394424E-4
2453644.0,1360.6211,4.6736487E-4
2453645.0,1360.6297,5.0419109E-4
2453646.0,1360.531,3.8907674E-4
2453647.0,1360.6079,3.9982182E-4
2453648.0,1360.6746,9.2870041E-4
2453649.0,1360.6456,0.0011343948
2453650.0,1360.7193,0.0013914882
2453651.0,1360.7935,0.0015371115
2453652.0,1360.8661,0.0016710088
2453653.0,1360.9312,0.0018486433
2453654.0,1360.9011,0.0017998203
2453655.0,1360.9696,0.002008227
2453656.0,1360.9043,0.0018244188
2453657.0,1360.9078,0.0016458868
2453658.0,1360.8814,0.0015108256
2453659.0,1360.8394,0.0014004048
2453660.0,1360.8114,0.0012960857
2453661.0,1360.7798,0.0011979562
2453662.0,1360.8059,0.0012776749
2453663.0,1360.7868,0.0012655994
2453664.0,1360.8141,0.0013022125
2453665.0,1360.8205,0.0013083122
2453666.0,1360.7755,0.001093436
2453667.0,1360.7148,8.1104469E-4
2453668.0,1360.6807,6.2687224E-4
2453669.0,1360.6564,5.225129E-4
2453670.0,1360.6134,3.7520344E-4
2453671.0,1360.5622,1.1737842E-4
2453672.0,1360.5765,1.7876465E-4
2453673.0,1360.554,9.2819572E-5
2453674.0,1360.5622,2.0338786E-4
2453675.0,1360.6529,6.1470941E-4
2453676.0,1360.673,9.1639118E-4
2453677.0,1360.7296,0.0011866589
2453678.0,1360.7945,0.0013147695
2453679.0,1360.8023,0.0013269667
2453680.0,1360.8636,0.0015416702
2453681.0,1360.8718,0.0016955595
2453682.0,1360.8648,0.0015847505
2453683.0,1360.8314,0.0014251029
2453684.0,1360.8242,0.0012652807
2453685.0,1360.8292,0.0012652762
2453686.0,1360.9149,0.0016335936
2453687.0,1360.7241,8.2944658E-4
2453688.0,1360.6856,7.4974617E-4
2453689.0,1360.5101,9.0053915E-4
2453690.0,1360.3412,0.0014295184
2453691.0,1360.0549,0.0012490168
2453692.0,1360.1327,0.0015604112
2453693.0,1360.4108,0.0011445081
2453694.0,1360.0331,0.0015952235
2453695.0,1360.0042,0.0010541407
2453696.0,1360.2983,0.0015084484
2453697.0,1360.4013,0.0015593515
2453698.0,1360.5899,0.0013695574
2453699.0,1360.6348,0.0011474547
2453700.0,1360.6516,9.5419546E-4
2453701.0,1360.6061,7.639506E-4
2453702.0,1360.6964,0.0010763918
2453703.0,1360.7515,0.0012540072
2453704.0,1360.8631,0.0016525704
2453705.0,1360.9423,0.0019716705
2453706.0,1360.7081,0.0021682317
2453707.0,1360.3978,0.0026360991
2453708.0,1360.5033,0.002727033
2453709.0,1360.4932,0.0026776837
2453710.0,1360.7132,0.002610407
2453711.0,1360.804,0.0022400911
2453712.0,1360.8664,0.0018501746
2453713.0,1360.724,0.0013788514
2453714.0,1360.6855,0.0011324958
2453715.0,1360.6784,0.0011886203
2453716.0,1360.7013,0.0012868295
2453717.0,1360.684,0.0013810134
2453718.0,1360.6606,0.0015199544
2453719.0,1360.6781,0.0017375865
2453720.0,1360.5765,0.0016856366
2453721.0,1360.6158,0.0014424068
2453722.0,1360.6106,0.0013489145
2453723.0,1360.659,0.0015075795
2453724.0,1360.5415,0.0015131791
2453725.0,1360.5056,0.0012651841
2453726.0,1360.5684,0.0010147213
2453727.0,1360.656,0.0011897785
2453728.0,1360.5289,0.0010303968
2453729.0,1360.6573,0.001364069
2453730.0,1360.8179,0.0019891611
2453731.0,1360.8982,0.0026451875
2453732.0,1361.0306,0.0030284592
2453733.0,1361.0486,0.003133263
2453734.0,1360.984,0.0032330943
2453735.0,1361.0195,0.0029918101
2453736.0,1360.9819,0.002944762
2453737.0,1360.9571,0.0027341968
2453738.0,1360.9607,0.0024288604
2453739.0,1360.9656,0.0022551312
2453740.0,1360.9084,0.00183667
2453741.0,1360.7897,0.0012347767
2453742.0,1360.7382,0.0010137922
2453743.0,1360.6759,6.7603059E-4
2453744.0,1360.6881,7.4972593E-4
2453745.0,1360.705,8.1724054E-4
2453746.0,1360.7084,8.4795854E-4
2453747.0,1360.6918,7.4969979E-4
2453748.0,1360.6638,6.4536668E-4
2453749.0,1360.665,5.593483E-4
2453750.0,1360.6079,6.4018351E-4
2453751.0,1360.6501,7.7495536E-4
2453752.0,1360.5878,9.5111504E-4
2453753.0,1360.7353,0.0012978073
2453754.0,1360.6595,9.6628666E-4
2453755.0,1360.5812,8.5196798E-4
2453756.0,1360.5898,0.0010631246
2453757.0,1360.5753,0.0012517972
2453758.0,1360.6453,0.0017282366
2453759.0,1360.6197,0.001926546
2453760.0,1360.6335,0.0019690334
2453761.0,1360.8083,0.0019586251
2453762.0,1360.9002,0.0018553588
2453763.0,1360.931,0.0017994201
2453764.0,1360.8428,0.00134508
2453765.0,1360.785,0.0011179708
2453766.0,1360.7721,0.0010197405
2453767.0,1360.6921,6.7598305E-4
2453768.0,1360.6336,4.2430042E-4
2453769.0,1360.6079,3.1380338E-4
2453770.0,1360.5964,2.6470171E-4
2453771.0,1360.5936,2.524263E-4
2453772.0,1360.655,5.1637519E-4
2453773.0,1360.7321,8.4785718E-4
2453774.0,1360.6124,3.8135017E-4
2453775.0,1360.6323,4.6729636E-4
2453776.0,1360.6236,4.673457E-4
2453777.0,1360.6166,3.9977244E-4
2453778.0,1360.6302,4.3658289E-4
2453779.0,1360.6421,4.6113582E-4
2453780.0,1360.6541,5.7165779E-4
2453781.0,1360.6756,6.6374168E-4
2453782.0,1360.6877,8.2357624E-4
2453783.0,1360.7061,9.4034614E-4
2453784.0,1360.8337,0.001375854
2453785.0,1360.8051,0.0012100504
2453786.0,1360.8951,0.0015967808
2453787.0,1360.932,0.0017072552
2453788.0,1360.8092,0.0011793392
2453789.0,1360.7864,0.0010811267
2453790.0,1360.765,9.8904276E-4
2453791.0,1360.7564,9.5221651E-4
2453792.0,1360.7221,8.0489322E-4
2453793.0,1360.7078,7.4350699E-4
2453794.0,1360.7068,7.4964582E-4
2453795.0,1360.6889,6.944063E-4
2453796.0,1360.695,6.8825847E-4
2453797.0,1360.6736,5.961837E-4
2453798.0,1360.6621,5.4707288E-4
2453799.0,1360.6429,5.7173636E-4
2453800.0,1360.6673,6.3919521E-4
2453801.0,1360.6363,5.1643859E-4
2453802.0,1360.6179,4.8584901E-4
2453803.0,1360.5808,3.2625058E-4
2453804.0,1360.6038,3.4452393E-4
2453805.0,1360.5993,3.1996831E-4
2453806.0,1360.5893,2.3400402E-4
2453807.0,1360.6281,4.9190582E-4
2453808.0,1360.6235,5.0424886E-4
2453809.0,1360.6579,6.1466888E-4
2453810.0,1360.652,5.8396249E-4
2453811.0,1360.655,6.4544744E-4
2453812.0,1360.6849,8.1130086E-4
2453813.0,1360.6843,7.9282892E-4
2453814.0,1360.615,8.5652872E-4
2453815.0,1360.603,9.5645958E-4
2453816.0,1360.6524,0.0010223233
2453817.0,1360.6609,9.2911084E-4
2453818.0,1360.7238,9.8934807E-4
2453819.0,1360.6485,6.3321511E-4
2453820.0,1360.5468,5.9909257E-4
2453821.0,1360.6678,5.7162372E-4
2453822.0,1360.6607,5.4093517E-4
2453823.0,1360.6445,4.9796911E-4
2453824.0,1360.5657,4.4983285E-4
2453825.0,1360.609,9.9342321E-4
2453826.0,1360.5063,0.0012462064
2453827.0,1360.4362,0.0014199358
2453828.0,1360.2742,0.0015908246
2453829.0,1360.2162,0.0016690215
2453830.0,1359.9183,0.0018576296
2453831.0,1360.0483,0.0017810194
2453832.0,1360.2983,0.001598503
2453833.0,1360.6198,0.0014921885
2453834.0,1360.6855,0.0013871508
2453835.0,1360.7587,0.0013279541
2453836.0,1360.6895,0.0013122726
2453837.0,1360.7879,0.001686124
2453838.0,1360.764,0.0016811887
2453839.0,1360.7573,0.001538623
2453840.0,1360.8579,0.0017762204
2453841.0,1360.8325,0.0018019451
2453842.0,1360.8606,0.0017823183
2453843.0,1360.8814,0.0016399496
2453844.0,1360.8771,0.0016215274
2453845.0,1360.7631,0.0012228786
2453846.0,1360.7169,0.0010079503
2453847.0,1360.7332,9.2771152E-4
2453848.0,1360.7402,9.0925042E-4
2453849.0,1360.7418,0.0010075916
2453850.0,1360.6966,0.0011692307
2453851.0,1360.5675,0.0014597703
2453852.0,1360.5281,0.0021374166
2453853.0,1360.6919,0.0028303182
2453854.0,1360.5992,0.003144412
2453855.0,1360.8467,0.0034227401
2453856.0,1360.8214,0.003459012
2453857.0,1360.9458,0.0031680373
2453858.0,1360.9552,0.0028844482
2453859.0,1360.8867,0.0027654847
2453860.0,1360.8303,0.0020693589
2453861.0,1360.9504,0.0022061574
2453862.0,1360.8403,0.0016840202
2453863.0,1360.7818,0.0015623328
2453864.0,1360.7435,0.0017073684
2453865.0,1360.7809,0.0017051149
2453866.0,1360.8408,0.0016160447
2453867.0,1360.8357,0.0014435159
2453868.0,1360.8759,0.0015784679
2453869.0,1360.7648,0.0010689051
2453870.0,1360.7505,9.6450567E-4
2453871.0,1360.7107,7.5578241E-4
2453872.0,1360.645,4.7341124E-4
2453873.0,1360.5936,2.524263E-4
2453874.0,1360.5561,1.2352631E-4
2453875.0,1360.574,2.2175688E-4
2453876.0,1360.5543,4.8727218E-4
2453877.0,1360.6352,8.1862466E-4
2453878.0,1360.76,0.0014145221
2453879.0,1360.8726,0.001936626
2453880.0,1360.839,0.0020252199
2453881.0,1360.9192,0.0022074097
2453882.0,1360.9953,0.0025885769
2453883.0,1361.0365,0.0027603919
2453884.0,1360.9368,0.0023803923
2453885.0,1360.9544,0.0022988885
2453886.0,1360.9265,0.0020708625
2453887.0,1360.9787,0.0020635212
2453888.0,1360.8542,0.0013941909
2453889.0,1360.8621,0.0014064618
2453890.0,1360.7721,0.0010197405
2453891.0,1360.7666,0.0011304033
2453892.0,1360.7453,0.0013407704
2453893.0,1360.6412,0.0012404665
2453894.0,1360.6349,0.0014532627
2453895.0,1360.5014,0.0015120297
2453896.0,1360.4043,0.0014440469
2453897.0,1360.4854,0.0015205932
2453898.0,1360.6875,0.0014991848
2453899.0,1360.6611,0.0010219604
2453900.0,1360.6154,8.2553096E-4
2453901.0,1360.6048,5.4766893E-4
2453902.0,1360.6586,5.9622424E-4
2453903.0,1360.6228,6.0897961E-4
2453904.0,1360.6294,6.2118487E-4
2453905.0,1360.705,8.1724054E-4
2453906.0,1360.686,8.4824156E-4
2453907.0,1360.7442,0.0011307459
2453908.0,1360.6439,9.4830049E-4
2453909.0,1360.7564,9.5221651E-4
2453910.0,1360.7521,9.3379424E-4
2453911.0,1360.7607,9.7062964E-4
2453912.0,1360.7457,9.2766102E-4
2453913.0,1360.7197,8.9092121E-4
2453914.0,1360.754,0.001081316
2453915.0,1360.7525,0.0014148102
2453916.0,1360.723,0.0015591691
2453917.0,1360.701,0.0019236317
2453918.0,1360.7531,0.0019940363
2453919.0,1360.6694,0.0020845523
2453920.0,1360.5154,0.0020438608
2453921.0,1360.4891,0.0019143626
2453922.0,1360.4281,0.0018422119
2453923.0,1360.4635,0.0016318549
2453924.0,1360.5603,0.0015550913
2453925.0,1360.5892,0.0012568495
2453926.0,1360.6607,9.2293311E-4
2453927.0,1360.6999,8.9731176E-4
2453928.0,1360.6142,4.4281535E-4
2453929.0,1360.6093,3.6293226E-4
2453930.0,1360.6065,3.5065684E-4
2453931.0,1360.6204,4.4276882E-4
2453932.0,1360.6008,4.5528685E-4
2453933.0,1360.6543,6.639282E-4
2453934.0,1360.6324,6.396207E-4
2453935.0,1360.6143,7.8840649E-4
2453936.0,1360.6163,7.6976753E-4
2453937.0,1360.7063,8.1723183E-4
2453938.0,1360.7346,8.9084039E-4
2453939.0,1360.7587,9.8904977E-4
2453940.0,1360.6563,7.3165002E-4
2453941.0,1360.653,8.3045505E-4
2453942.0,1360.6907,0.0010518413
2453943.0,1360.6862,0.001113886
2453944.0,1360.7704,0.00125973
2453945.0,1360.716,0.0011932732
2453946.0,1360.7187,0.0012860548
2453947.0,1360.7931,0.0013086318
2453948.0,1360.8137,0.0013329747
2453949.0,1360.8171,0.0012345922
2453950.0,1360.7755,0.001093436
2453951.0,1360.698,7.4966746E-4
2453952.0,1360.6764,6.0845911E-4
2453953.0,1360.5636,1.2351613E-4
2453954.0,1360.5308,1.7669457E-5
2453955.0,1360.5322,1.1531749E-5
2453956.0,1360.6561,5.5322073E-4
2453957.0,1360.662,6.6999416E-4
2453958.0,1360.6974,9.4050911E-4
2453959.0,1360.4852,9.9058516E-4
2453960.0,1360.2553,0.001055023
2453961.0,1360.1386,0.001098456
2453962.0,1360.0931,0.001447247
2453963.0,1359.9974,0.0013960549
2453964.0,1360.2216,0.0017714897
2453965.0,1360.2193,0.0015128653
2453966.0,1360.4637,0.0015491802
2453967.0,1360.5524,0.0014551588
2453968.0,1360.6794,0.0013937571
2453969.0,1360.8161,0.0013267977
2453970.0,1360.638,7.443885E-4
2453971.0,1360.6124,9.808049E-4
2453972.0,1360.5787,0.0012389738
2453973.0,1360.5163,0.0011570527
2453974.0,1360.4026,0.0012535044
2453975.0,1360.373,0.0012262701
2453976.0,1360.4649,0.0011564684
2453977.0,1360.5875,0.0010258791
2453978.0,1360.5936,8.0787334E-4
2453979.0,1360.5226,5.1334428E-4
2453980.0,1360.5116,1.7952936E-4
2453981.0,1360.5106,1.9306657E-5
2453982.0,1360.5636,1.2351613E-4
2453983.0,1360.6421,4.6113582E-4
2453984.0,1360.7432,0.0010137384
2453985.0,1360.7655,0.0017744778
2453986.0,1360.7681,0.0016498778
2453987.0,1360.7226,0.0019780105
2453988.0,1360.6849,0.0021457716
2453989.0,1360.6867,0.0022086903
2453990.0,1360.7235,0.0020093099
2453991.0,1360.7329,0.001858051
2453992.0,1360.7314,0.0017643928
2453993.0,1360.7457,0.0014833164
2453994.0,1360.6848,0.0010644087
2453995.0,1360.7258,0.0010571091
2453996.0,1360.7429,0.0010014303
2453997.0,1360.7511,9.8293309E-4
2453998.0,1360.7504,0.0010013731
2453999.0,1360.7691,0.001044305
2454000.0,1360.7686,0.0010688825
2454001.0,1360.727,0.0010570847
2454002.0,1360.719,9.0937921E-4
2454003.0,1360.6791,7.0059716E-4
2454004.0,1360.6763,6.4529915E-4
2454005.0,1360.6613,5.5935083E-4
2454006.0,1360.6116,3.5678354E-4
2454007.0,1360.6681,6.6378894E-4
2454008.0,1360.6007,6.2185166E-4
2454009.0,1360.6728,9.1022015E-4
2454010.0,1360.7251,0.0011188309
2454011.0,1360.7751,0.0013336761
2454012.0,1360.8168,0.0014808207
2454013.0,1360.8779,0.0017324469
2454014.0,1360.8399,0.0015852074
2454015.0,1360.9248,0.0018425701
2454016.0,1360.8857,0.0016583627
2454017.0,1360.8616,0.0014740329
2454018.0,1360.8266,0.0014313257
2454019.0,1360.7873,0.0011548356
2454020.0,1360.7493,9.2151882E-4
2454021.0,1360.7121,7.6192011E-4
2454022.0,1360.6836,6.3914765E-4
2454023.0,1360.6464,4.7954894E-4
2454024.0,1360.6207,3.690519E-4
2454025.0,1360.6207,3.690519E-4
2454026.0,1360.705,7.3122243E-4
2454027.0,1360.6493,4.9182436E-4
2454028.0,1360.6908,7.9890818E-4
2454029.0,1360.6372,5.9025758E-4
2454030.0,1360.6483,7.1330531E-4
2454031.0,1360.6141,8.2558123E-4
2454032.0,1360.5918,7.0256571E-4
2454033.0,1360.6051,5.1682604E-4
2454034.0,1360.6167,4.4279505E-4
2454035.0,1360.5893,2.3400402E-4
2454036.0,1360.5859,2.8930028E-4
2454037.0,1360.6121,5.4136365E-4
2454038.0,1360.6521,5.0409978E-4
2454039.0,1360.6829,7.0057438E-4
2454040.0,1360.6408,5.8406132E-4
2454041.0,1360.5662,0.0011962238
2454042.0,1360.3533,0.0013697971
2454043.0,1360.5064,0.0015113561
2454044.0,1360.4141,0.0015252603
2454045.0,1360.468,0.001567587
2454046.0,1360.7008,0.0014422444
2454047.0,1360.7579,0.0012600152
2454048.0,1360.7515,0.001297266
2454049.0,1360.7026,0.0014608083
2454050.0,1360.5665,0.001554357
2454051.0,1360.4024,0.0017317724
2454052.0,1360.2375,0.0019363592
2454053.0,1360.1383,0.0020752634
2454054.0,1360.0832,0.0020858765
2454055.0,1360.1739,0.0021367312
2454056.0,1360.2577,0.0021653545
2454057.0,1360.4488,0.0019087724
2454058.0,1360.4843,0.0017876671
2454059.0,1360.6505,0.0013895114
2454060.0,1360.6765,8.6691709E-4
2454061.0,1360.5988,3.0153502E-4
2454062.0,1360.545,4.3716773E-5
2454063.0,1360.505,3.6528387E-4
2454064.0,1360.5192,2.9930985E-5
2454065.0,1360.5759,2.463272E-4
2454066.0,1360.6071,4.9830732E-4
2454067.0,1360.6955,0.0011754678
2454068.0,1360.6803,0.001337667
2454069.0,1360.6161,0.0016244128
2454070.0,1360.3884,0.0010652516
2454071.0,1360.3552,8.228606E-4
2454072.0,1360.4706,0.0010486979
2454073.0,1360.4875,0.0010280442
2454074.0,1360.6795,0.0012693013
2454075.0,1360.6646,0.0014009794
2454076.0,1360.7377,0.0018514042
2454077.0,1360.6789,0.0018504717
2454078.0,1360.5732,0.0018758266
2454079.0,1360.5106,0.0017898331
2454080.0,1360.4107,0.0018904195
2454081.0,1360.2793,0.0018157422
2454082.0,1360.0218,0.0017301491
2454083.0,1360.1306,0.0015740044
2454084.0,1360.2483,0.0012487508
2454085.0,1360.3634,8.4708627E-4
2454086.0,1360.5171,7.1266558E-4
2454087.0,1360.566,2.4640407E-4
2454088.0,1360.5122,9.7468812E-5
2454089.0,1360.4965,1.6499275E-4
2454090.0,1360.4851,2.1410356E-4
2454091.0,1360.5179,7.2917979E-5
2454092.0,1360.535,7.4366778E-7
2454093.0,1360.5864,2.2172861E-4
2454094.0,1360.6129,3.56781E-4
2454095.0,1360.6322,5.0417192E-4
2454096.0,1360.6692,7.0068265E-4
2454097.0,1360.6265,4.3659389E-4
2454098.0,1360.6421,4.6113582E-4
2454099.0,1360.635,4.3043813E-4
2454100.0,1360.6896,6.7598418E-4
2454101.0,1360.781,0.0013211955
2454102.0,1360.7802,0.0015934061
2454103.0,1360.6218,0.0016489688
2454104.0,1360.4095,0.0014495704
2454105.0,1360.3619,0.0014960913
2454106.0,1360.2425,0.001533385
2454107.0,1360.3127,0.0014862613
2454108.0,1360.3583,0.0015479534
2454109.0,1360.3231,0.0016319148
2454110.0,1360.3173,0.0015174291
2454111.0,1360.4627,0.0012957351
2454112.0,1360.5646,8.8405617E-4
2454113.0,1360.5515,5.6168062E-4
2454114.0,1360.5402,3.8877893E-4
2454115.0,1360.5662,4.6835726E-4
2454116.0,1360.5983,4.9845923E-4
2454117.0,1360.5757,4.495847E-4
2454118.0,1360.63,4.7345183E-4
2454119.0,1360.6003,4.3681302E-4
2454120.0,1360.6029,4.4293464E-4
2454121.0,1360.5546,7.1045542E-4
2454122.0,1360.554,6.049702E-4
2454123.0,1360.5708,6.6624665E-4
2454124.0,1360.5179,4.3912107E-4
2454125.0,1360.4993,2.7260266E-4
2454126.0,1360.5941,3.1383755E-4
2454127.0,1360.5311,5.3929069E-6
2454128.0,1360.5715,3.5100462E-4
2454129.0,1360.5652,5.1783594E-4
2454130.0,1360.5359,9.2972226E-4
2454131.0,1360.4446,0.0011463507
2454132.0,1360.3427,0.0011738546
2454133.0,1360.3451,0.0013009965
2454134.0,1360.353,0.0012294915
2454135.0,1360.4163,0.0012958966
2454136.0,1360.451,0.0010635226
2454137.0,1360.521,0.0010624333
2454138.0,1360.5055,9.1344966E-4
2454139.0,1360.5963,7.7054088E-4
2454140.0,1360.6078,6.0931065E-4
2454141.0,1360.5913,3.8767988E-4
2454142.0,1360.5522,2.4656883E-4
2454143.0,1360.6136,3.3836336E-4
2454144.0,1360.5979,2.7083942E-4
2454145.0,1360.5964,2.6470171E-4
2454146.0,1360.5636,1.2351613E-4
2454147.0,1360.625,3.8747417E-4
2454148.0,1360.6231,4.4889891E-4
2454149.0,1360.645,5.1639323E-4
2454150.0,1360.6459,5.9016101E-4
2454151.0,1360.5458,4.9376605E-4
2454152.0,1360.5265,4.3257289E-4
2454153.0,1360.5405,2.2827447E-4
2454154.0,1360.5467,2.2817413E-4
2454155.0,1360.6079,4.8597529E-4
2454156.0,1360.6292,6.1502496E-4
2454157.0,1360.6046,6.7118468E-4
2454158.0,1360.5681,6.601537E-4
2454159.0,1360.5437,6.7996643E-4
2454160.0,1360.5596,7.1019897E-4
2454161.0,1360.5493,5.3079226E-4
2454162.0,1360.5224,5.9409119E-4
2454163.0,1360.6075,6.8345992E-4
2454164.0,1360.5957,6.6529013E-4
2454165.0,1360.5789,3.8786047E-4
2454166.0,1360.5531,1.9116477E-4
2454167.0,1360.6004,3.1381355E-4
2454168.0,1360.6022,2.8925255E-4
2454169.0,1360.6022,2.8925255E-4
2454170.0,1360.5581,1.9112179E-4
2454171.0,1360.5445,1.5432942E-4
2454172.0,1360.5474,8.0550101E-5
2454173.0,1360.5458,6.8272136E-5
2454174.0,1360.5565,9.2818439E-5
2454175.0,1360.5822,2.0331548E-4
2454176.0,1360.5579,9.8956148E-5
2454177.0,1360.5507,6.8267606E-5
2454178.0,1360.565,1.2965384E-4
2454179.0,1360.5379,1.3019084E-5
2454180.0,1360.6122,3.3222565E-4
2454181.0,1360.6321,4.1816271E-4
2454182.0,1360.6536,5.1023749E-4
2454183.0,1360.6609,5.9005965E-4
2454184.0,1360.6989,7.373794E-4
2454185.0,1360.7294,8.4171975E-4
2454186.0,1360.6682,6.6993649E-4
2454187.0,1360.7105,7.9262242E-4
2454188.0,1360.7306,9.6464028E-4
2454189.0,1360.7336,9.400129E-4
2454190.0,1360.7559,9.7677435E-4
2454191.0,1360.7091,8.2950724E-4
2454192.0,1360.6495,6.701517E-4
2454193.0,1360.6611,6.3923883E-4
2454194.0,1360.6422,5.0411781E-4
2454195.0,1360.6507,4.9796207E-4
2454196.0,1360.6164,3.5063878E-4
2454197.0,1360.5864,2.2172861E-4
2454198.0,1360.6007,2.8311484E-4
2454199.0,1360.5979,2.7083942E-4
2454200.0,1360.4593,3.2460061E-4
2454201.0,1360.4879,2.0182815E-4
